,movie_title,genres,audience_rating,tomatometer_rating
15550,garfield - the movie,kids & family,37.0,14.0
15551,garfield: a tail of two kitties,animation,43.0,11.0
15552,garfield: a tail of two kitties,comedy,43.0,11.0
15553,garfield: a tail of two kitties,kids & family,43.0,11.0
15554,gas food lodging,drama,74.0,81.0
15555,gas food lodging,romance,74.0,81.0
15556,gasland,documentary,85.0,98.0
15557,gaslight,classics,90.0,87.0
15558,gaslight,drama,90.0,87.0
15559,gaslight,mystery & suspense,90.0,87.0
15560,gaslight,classics,75.0,100.0
15561,gaslight,drama,75.0,100.0
15562,gaslight,mystery & suspense,75.0,100.0
15563,the gate,horror,44.0,55.0
15564,gate of hell (jigokumon),art house & international,77.0,100.0
15565,gate of hell (jigokumon),drama,77.0,100.0
15566,ragnarok,action & adventure,43.0,69.0
15567,ragnarok,art house & international,43.0,69.0
15568,the gates,documentary,60.0,86.0
15569,the gates,musical & performing arts,60.0,86.0
15570,the gates,special interest,60.0,86.0
15571,gates of heaven,documentary,82.0,90.0
15572,gates of heaven,special interest,82.0,90.0
15573,gator,action & adventure,44.0,0.0
15574,gattaca,drama,87.0,82.0
15575,gattaca,science fiction & fantasy,87.0,82.0
15576,gaudi afternoon,comedy,45.0,29.0
15577,gaudi afternoon,drama,45.0,29.0
15578,gaudi afternoon,mystery & suspense,45.0,29.0
15579,gauguin: voyage to tahiti,drama,34.0,42.0
15580,gauguin: voyage to tahiti,romance,34.0,42.0
15581,the gauntlet,action & adventure,54.0,75.0
15582,the gauntlet,mystery & suspense,54.0,75.0
15583,the gay divorcee,classics,82.0,93.0
15584,the gay divorcee,comedy,82.0,93.0
15585,the gay divorcee,drama,82.0,93.0
15586,the gay divorcee,musical & performing arts,82.0,93.0
15587,the gay divorcee,romance,82.0,93.0
15588,gay purr-ee,animation,78.0,80.0
15589,gay purr-ee,comedy,78.0,80.0
15590,gay purr-ee,kids & family,78.0,80.0
15591,gay purr-ee,musical & performing arts,78.0,80.0
15592,gay purr-ee,romance,78.0,80.0
15593,gay sex in the 70s,documentary,59.0,71.0
15594,gay sex in the 70s,special interest,59.0,71.0
15595,gayby,comedy,55.0,90.0
15596,gayby,drama,55.0,90.0
15597,g.b.f.,comedy,55.0,80.0
15598,gebo and the shadow (gebo et l'ombre),comedy,50.0,100.0
15599,gebo and the shadow (gebo et l'ombre),drama,50.0,100.0
15600,gedo senki (tales from earthsea),action & adventure,46.0,43.0
15601,gedo senki (tales from earthsea),animation,46.0,43.0
15602,gedo senki (tales from earthsea),science fiction & fantasy,46.0,43.0
15603,gemini,drama,41.0,72.0
15604,gemini,mystery & suspense,41.0,72.0
15605,gemini man,action & adventure,83.0,26.0
15606,gemini man,mystery & suspense,83.0,26.0
15607,gemini man,science fiction & fantasy,83.0,26.0
15608,gemma bovery,comedy,43.0,54.0
15609,gemma bovery,drama,43.0,54.0
15610,general orders no. 9,documentary,49.0,62.0
15611,general orders no. 9,special interest,49.0,62.0
15612,general della rovere (il generale della rovere),art house & international,86.0,100.0
15613,general della rovere (il generale della rovere),drama,86.0,100.0
15614,general education,comedy,38.0,0.0
15615,général idi amin dada: autoportrait (a self portrait),art house & international,78.0,82.0
15616,général idi amin dada: autoportrait (a self portrait),documentary,78.0,82.0
15617,général idi amin dada: autoportrait (a self portrait),special interest,78.0,82.0
15618,the general's daughter,drama,46.0,21.0
15619,the general's daughter,mystery & suspense,46.0,21.0
15620,generation iron,documentary,78.0,81.0
15621,generation iron,drama,78.0,81.0
15622,generation iron,special interest,78.0,81.0
15623,generation iron,sports & fitness,78.0,81.0
15624,generation um...,drama,22.0,0.0
15625,genghis blues,documentary,91.0,75.0
15626,genghis blues,musical & performing arts,91.0,75.0
15627,genghis blues,special interest,91.0,75.0
15628,genius,drama,46.0,53.0
15629,genius on hold,documentary,50.0,83.0
15630,genius on hold,special interest,50.0,83.0
15631,gentleman jim,classics,86.0,100.0
15632,gentleman jim,comedy,86.0,100.0
15633,gentleman jim,drama,86.0,100.0
15634,gentleman jim,romance,86.0,100.0
15635,gentleman's agreement,classics,78.0,76.0
15636,gentleman's agreement,drama,78.0,76.0
15637,gentleman's agreement,romance,78.0,76.0
15638,gentlemen broncos,comedy,44.0,19.0
15639,gentlemen prefer blondes,classics,83.0,98.0
15640,gentlemen prefer blondes,comedy,83.0,98.0
15641,gentlemen prefer blondes,musical & performing arts,83.0,98.0
15642,gentlemen prefer blondes,romance,83.0,98.0
15643,geography club,comedy,53.0,67.0
15644,george harrison: living in the material world,documentary,93.0,86.0
15645,george harrison: living in the material world,musical & performing arts,93.0,86.0
15646,george harrison: living in the material world,special interest,93.0,86.0
15647,george lucas in love,science fiction & fantasy,83.0,78.0
15648,george of the jungle 2,comedy,20.0,17.0
15649,george of the jungle 2,kids & family,20.0,17.0
15650,georgia rule,comedy,52.0,18.0
15651,georgia rule,drama,52.0,18.0
15652,georgy girl,art house & international,70.0,91.0
15653,georgy girl,classics,70.0,91.0
15654,georgy girl,comedy,70.0,91.0
15655,georgy girl,drama,70.0,91.0
15656,georgy girl,romance,70.0,91.0
15657,geostorm,action & adventure,35.0,17.0
15658,geostorm,drama,35.0,17.0
15659,geostorm,mystery & suspense,35.0,17.0
15660,geostorm,science fiction & fantasy,35.0,17.0
15661,gerald's game,drama,71.0,91.0
15662,gerald's game,horror,71.0,91.0
15663,gerald's game,mystery & suspense,71.0,91.0
15664,gerhard richter painting,art house & international,73.0,89.0
15665,gerhard richter painting,documentary,73.0,89.0
15666,gerhard richter painting,musical & performing arts,73.0,89.0
15667,germinal,art house & international,75.0,75.0
15668,germinal,drama,75.0,75.0
15669,guernica (gernika),drama,39.0,86.0
15670,geronimo - an american legend,action & adventure,51.0,48.0
15671,geronimo - an american legend,drama,51.0,48.0
15672,geronimo - an american legend,western,51.0,48.0
15673,gerontophilia,comedy,42.0,48.0
15674,gerontophilia,romance,42.0,48.0
15675,gerry,action & adventure,61.0,61.0
15676,gerry,art house & international,61.0,61.0
15677,gerry,drama,61.0,61.0
15678,gerry,special interest,61.0,61.0
15679,gerrymandering,documentary,46.0,40.0
15680,gerrymandering,special interest,46.0,40.0
15681,get a job,comedy,21.0,5.0
15682,get bruce,comedy,45.0,71.0
15683,get bruce,documentary,45.0,71.0
15684,get bruce,television,45.0,71.0
15685,get gone,horror,40.0,0.0
15686,get hard,comedy,45.0,28.0
15687,get in,art house & international,35.0,50.0
15688,get in,horror,35.0,50.0
15689,get in,mystery & suspense,35.0,50.0
15690,get low,drama,75.0,85.0
15691,get low,mystery & suspense,75.0,85.0
15692,get low,romance,75.0,85.0
15693,get married if you can,comedy,35.0,20.0
15694,get me roger stone,documentary,83.0,88.0
15695,get on the bus,drama,71.0,89.0
15696,get on up,drama,68.0,80.0
15697,get out,horror,86.0,98.0
15698,get out,mystery & suspense,86.0,98.0
15699,get out your handkerchiefs (préparez vos mouchoirs),art house & international,75.0,88.0
15700,get out your handkerchiefs (préparez vos mouchoirs),comedy,75.0,88.0
15701,get out your handkerchiefs (préparez vos mouchoirs),drama,75.0,88.0
15702,get out your handkerchiefs (préparez vos mouchoirs),romance,75.0,88.0
15703,get real,comedy,84.0,79.0
15704,get real,drama,84.0,79.0
15705,get real,gay & lesbian,84.0,79.0
15706,get rich or die tryin',drama,70.0,16.0
15707,get santa,comedy,53.0,79.0
15708,get santa,kids & family,53.0,79.0
15709,get shorty,comedy,70.0,88.0
15710,get smart,action & adventure,67.0,50.0
15711,get smart,comedy,67.0,50.0
15712,get the gringo,action & adventure,68.0,82.0
15713,get the gringo,drama,68.0,82.0
15714,getaway,action & adventure,35.0,3.0
15715,gett: the trial of viviane amsalem,art house & international,81.0,100.0
15716,gett: the trial of viviane amsalem,drama,81.0,100.0
15717,getting even with dad,comedy,25.0,3.0
15718,getting even with dad,drama,25.0,3.0
15719,getting even with dad,kids & family,25.0,3.0
15720,getting straight,classics,42.0,25.0
15721,getting straight,comedy,42.0,25.0
15722,getting straight,drama,42.0,25.0
15723,ghajini,action & adventure,71.0,50.0
15724,ghajini,mystery & suspense,71.0,50.0
15725,"ghidorah, the three-headed monster (san daikaijû: chikyû saidai no kessen)",art house & international,59.0,75.0
15726,"ghidorah, the three-headed monster (san daikaijû: chikyû saidai no kessen)",science fiction & fantasy,59.0,75.0
15727,the ghost and mrs. muir,classics,88.0,100.0
15728,the ghost and mrs. muir,science fiction & fantasy,88.0,100.0
15729,the ghost and mrs. muir,romance,88.0,100.0
15730,the ghost and the darkness,action & adventure,75.0,49.0
15731,the ghost and the darkness,drama,75.0,49.0
15732,the ghost and the darkness,horror,75.0,49.0
15733,ghost bird,documentary,73.0,91.0
15734,ghost dad,comedy,32.0,6.0
15735,ghost dad,drama,32.0,6.0
15736,ghost dog - the way of the samurai,action & adventure,86.0,82.0
15737,ghost dog - the way of the samurai,comedy,86.0,82.0
15738,ghost dog - the way of the samurai,drama,86.0,82.0
15739,ghost in the machine,horror,23.0,11.0
15740,ghost in the machine,science fiction & fantasy,23.0,11.0
15741,ghost in the shell,animation,89.0,96.0
15742,ghost in the shell,anime & manga,89.0,96.0
15743,ghost in the shell,art house & international,89.0,96.0
15744,ghost in the shell,science fiction & fantasy,89.0,96.0
15745,ghost in the shell,action & adventure,51.0,43.0
15746,ghost in the shell,drama,51.0,43.0
15747,ghost in the shell,science fiction & fantasy,51.0,43.0
15748,ghost in the shell 2 - innocence,animation,80.0,64.0
15749,ghost in the shell 2 - innocence,anime & manga,80.0,64.0
15750,ghost in the shell 2 - innocence,drama,80.0,64.0
15751,ghost in the shell 2 - innocence,mystery & suspense,80.0,64.0
15752,ghost in the shell 2 - innocence,science fiction & fantasy,80.0,64.0
15753,ghost killers vs. bloody mary (exterminadores do além contra a loira do banheiro),comedy,73.0,50.0
15754,ghost killers vs. bloody mary (exterminadores do além contra a loira do banheiro),horror,73.0,50.0
15755,ghost light,comedy,67.0,74.0
15756,ghost light,horror,67.0,74.0
15757,ghost of frankenstein,classics,40.0,75.0
15758,ghost of frankenstein,horror,40.0,75.0
15759,ghost of frankenstein,science fiction & fantasy,40.0,75.0
15760,ghost rider,action & adventure,48.0,26.0
15761,ghost rider,horror,48.0,26.0
15762,ghost rider,mystery & suspense,48.0,26.0
15763,ghost rider: spirit of vengeance,action & adventure,31.0,18.0
15764,ghost rider: spirit of vengeance,mystery & suspense,31.0,18.0
15765,ghost rider: spirit of vengeance,science fiction & fantasy,31.0,18.0
15766,ghost ship,horror,37.0,16.0
15767,ghost stories,drama,58.0,84.0
15768,ghost stories,mystery & suspense,58.0,84.0
15769,ghost stories,horror,17.0,33.0
15770,ghost stories,mystery & suspense,17.0,33.0
15771,ghost story,horror,43.0,35.0
15772,ghost story,mystery & suspense,43.0,35.0
15773,ghost team,comedy,31.0,11.0
15774,ghost team one,comedy,68.0,36.0
15775,ghost team one,horror,68.0,36.0
15776,ghost world,comedy,84.0,93.0
15777,ghost world,drama,84.0,93.0
15778,ghostbox cowboy,comedy,50.0,91.0
15779,ghostbox cowboy,drama,50.0,91.0
15780,ghostbusters (1984 original),action & adventure,88.0,97.0
15781,ghostbusters (1984 original),comedy,88.0,97.0
15782,ghostbusters (1984 original),science fiction & fantasy,88.0,97.0
15783,ghostbusters 2,comedy,61.0,54.0
15784,ghostbusters 2,science fiction & fantasy,61.0,54.0
15785,ghostbusters,action & adventure,50.0,74.0
15786,ghostbusters,comedy,50.0,74.0
15787,ghostbusters,science fiction & fantasy,50.0,74.0
15789,ghosts of girlfriends past,comedy,40.0,27.0
15790,ghosts of girlfriends past,romance,40.0,27.0
15791,ghosts of mississippi,drama,62.0,43.0
15792,ghosts of mississippi,mystery & suspense,62.0,43.0
15793,ghosts of sugar land,documentary,55.0,100.0
15794,ghosts of the abyss,comedy,67.0,80.0
15795,ghosts of the abyss,documentary,67.0,80.0
15796,ghosts of the abyss,science fiction & fantasy,67.0,80.0
15797,ghosts of the abyss,special interest,67.0,80.0
15798,ghosts of war,horror,44.0,38.0
15799,ghoul,horror,24.0,25.0
15800,ghoul,mystery & suspense,24.0,25.0
15801,ghoulies ii,horror,29.0,0.0
15802,g.i. blues,comedy,70.0,0.0
15803,g.i. blues,musical & performing arts,70.0,0.0
15804,g.i. blues,romance,70.0,0.0
15805,g.i. jane,action & adventure,53.0,51.0
15806,g.i. jane,drama,53.0,51.0
15807,g.i. joe: retaliation,action & adventure,48.0,28.0
15808,g.i. joe: retaliation,science fiction & fantasy,48.0,28.0
15809,g.i. joe: the rise of cobra,action & adventure,50.0,34.0
15810,g.i. joe: the rise of cobra,science fiction & fantasy,50.0,34.0
15811,gia,drama,82.0,92.0
15812,gia,mystery & suspense,82.0,92.0
15813,gianni e le donne (the salt of life),art house & international,45.0,84.0
15814,gianni e le donne (the salt of life),comedy,45.0,84.0
15815,gianni e le donne (the salt of life),drama,45.0,84.0
15816,giant,classics,87.0,95.0
15817,giant,drama,87.0,95.0
15818,giant,western,87.0,95.0
15819,giant,romance,87.0,95.0
15820,the giant gila monster,classics,21.0,22.0
15821,the giant gila monster,horror,21.0,22.0
15822,the giant gila monster,mystery & suspense,21.0,22.0
15823,giant little ones,drama,84.0,93.0
15824,gidget,classics,86.0,50.0
15825,gidget,comedy,86.0,50.0
15826,gidget,romance,86.0,50.0
15827,gifted,drama,85.0,73.0
15828,gigante,art house & international,61.0,94.0
15829,gigante,comedy,61.0,94.0
15830,gigante,drama,61.0,94.0
15831,gigi,classics,74.0,81.0
15832,gigi,comedy,74.0,81.0
15833,gigi,musical & performing arts,74.0,81.0
15834,gigi,romance,74.0,81.0
15835,gigli,action & adventure,13.0,6.0
15836,gigli,comedy,13.0,6.0
15837,gigli,drama,13.0,6.0
15838,gigli,romance,13.0,6.0
15839,gilda,classics,88.0,92.0
15840,gilda,comedy,88.0,92.0
15841,gilda,drama,88.0,92.0
15842,gilda,mystery & suspense,88.0,92.0
15843,gilda,special interest,88.0,92.0
15844,gilda,romance,88.0,92.0
15845,gilles' wife (la femme de gilles),art house & international,72.0,82.0
15846,gilles' wife (la femme de gilles),drama,72.0,82.0
15847,gimme danger,documentary,70.0,94.0
15848,gimme shelter,documentary,91.0,93.0
15849,gimme shelter,musical & performing arts,91.0,93.0
15850,gimme shelter,special interest,91.0,93.0
15851,gimme shelter,drama,63.0,29.0
15852,gimme the loot,drama,65.0,91.0
15853,the gingerdead man,comedy,28.0,60.0
15854,the gingerdead man,horror,28.0,60.0
15855,ginger e fred (ginger and fred),art house & international,81.0,83.0
15856,ginger e fred (ginger and fred),comedy,81.0,83.0
15857,ginger e fred (ginger and fred),drama,81.0,83.0
15858,ginger & rosa,drama,50.0,78.0
15859,ginger snaps,horror,78.0,89.0
15860,ginger snaps,mystery & suspense,78.0,89.0
15861,girl,art house & international,72.0,85.0
15862,girl,drama,72.0,85.0
15863,girl 27,documentary,69.0,86.0
15864,girl crazy,classics,75.0,100.0
15865,girl crazy,comedy,75.0,100.0
15866,girl crazy,musical & performing arts,75.0,100.0
15867,girl crazy,romance,75.0,100.0
15868,la fille coupée en deux (the girl cut in two) (a girl cut in two),art house & international,37.0,74.0
15869,la fille coupée en deux (the girl cut in two) (a girl cut in two),comedy,37.0,74.0
15870,la fille coupée en deux (the girl cut in two) (a girl cut in two),mystery & suspense,37.0,74.0
15871,girl flu.,comedy,64.0,86.0
15872,girl flu.,kids & family,64.0,86.0
15873,la fille de monaco (the girl from monaco),art house & international,28.0,47.0
15874,la fille de monaco (the girl from monaco),comedy,28.0,47.0
15875,la fille de monaco (the girl from monaco),drama,28.0,47.0
15876,girl in progress,comedy,53.0,33.0
15877,girl in progress,drama,53.0,33.0
15878,"girl, interrupted",drama,84.0,53.0
15879,girl model,documentary,55.0,92.0
15880,girl model,mystery & suspense,55.0,92.0
15881,girl model,special interest,55.0,92.0
15882,girl most likely,comedy,33.0,22.0
15883,girl on a bicycle,comedy,54.0,8.0
15884,girl on a bicycle,romance,54.0,8.0
15885,girl on the third floor,horror,22.0,84.0
15886,girl rising,documentary,82.0,89.0
15887,girl rising,special interest,82.0,89.0
15888,the girl who played with fire (flickan som lekte med elden),art house & international,68.0,69.0
15889,the girl who played with fire (flickan som lekte med elden),drama,68.0,69.0
15890,the girl who played with fire (flickan som lekte med elden),mystery & suspense,68.0,69.0
15891,girl with a pearl earring,drama,68.0,72.0
15892,girl with a pearl earring,special interest,68.0,72.0
15893,girl with green eyes,art house & international,60.0,80.0
15894,girl with green eyes,classics,60.0,80.0
15895,girl with green eyes,drama,60.0,80.0
